Event ID,Event Date,Event Type,Event Mode,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor COW,Primary Actor Sector,Actor Sectors,Actor Title,Actor Name Raw,Wikipedia Actor ID,Recipient Name,Recipient Country,Recipient COW,Primary Recipient Sector,Recipient Sectors,Recipient Title,Recipient Name Raw,Wikipedia Recipient ID,Placename,City,District,Province,Country,Latitude,Longitude,GeoNames ID,Raw Placename,Feature Type,Source,Publication Date,Story People,Story Organizations,Story Locations,Language,Version
20240209-8586-41a3cc5590c0_ACCUSE,2024-02-09,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,local Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party government,Bharatiya Janata Party,Bengaluru,Bengaluru,Bangalore Urban,Karnataka,IND,12.97194,77.59369,1277333,Bengaluru,PPLA,Hindustan Times,2024-02-09,Basavaraj Bommai | Siddaramaiah ,CID | Bharatiya Janata Party | the Criminal Investigation Department | Congress ,Bengaluru | Kārkala | Udupi | State of Karnataka ,English,NGEC_coder-Vers001-b1-Run-001
20240211-8174-b4b6ec60b458_ACCUSE,2024-02-11,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Punjab,None,Hindustan Times,2024-02-11,Kharge | Mallikarjun Kharge | Modi | Priyanka Gandhi Vadra | Rahul Gandhi ,BJP | Congress ,State of Punjab | Punjab Province | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240211-8174-b4b6ec60b458_THREATEN,2024-02-11,THREATEN,None,-3.50,VERBAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Punjab,None,Hindustan Times,2024-02-11,Kharge | Mallikarjun Kharge | Modi | Priyanka Gandhi Vadra | Rahul Gandhi ,BJP | Congress ,State of Punjab | Punjab Province | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240211-8174-b4b6ec60b458_COERCE_misinformation,2024-02-11,COERCE,misinformation,-6.50,MATERIAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Punjab,None,Hindustan Times,2024-02-11,Kharge | Mallikarjun Kharge | Modi | Priyanka Gandhi Vadra | Rahul Gandhi ,BJP | Congress ,State of Punjab | Punjab Province | Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240213-5381-5930cfb6dd07_PROTEST,2024-02-13,PROTEST,None,-5.00,MATERIAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Ambikapur in Chhattisgarh,None,Hindustan Times,2024-02-13,Gandhi | Rahul Gandhi | Mallikarjun Kharge ,X | Swaminathan Commission | BJP | Congress | the Bharatiya Janata Party | the Swaminathan Committee | Centre | Lok Sabha ,State of Punjab | Surguja | Republic of India | State of Chhattīsgarh | Ambikāpur | New Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240220-1047-dce4b9606fcf_ACCUSE,2024-02-20,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Chhindwara,None,Hindustan Times,2024-02-20,Jitendra Singh | Singh | Nakul Nath | Kamal Nath ,BJP | Lok Sabha | Congress | ANI ,Chhindwāra | Madhya Pradesh ,English,NGEC_coder-Vers001-b1-Run-001
20240220-3103-e6ff6b4070e0_ACCUSE,2024-02-20,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Chhindwāra,None,Chhindwāra,Madhya Pradesh,IND,22.11667,78.8,1274305,Chhindwara,ADM2,Hindustan Times,2024-02-20,Jitendra Singh | Singh | Nakul Nath | Kamal Nath ,BJP | Lok Sabha | Congress | ANI ,Chhindwāra | Madhya Pradesh ,English,NGEC_coder-Vers001-b1-Run-001
20240313-6239-6a56cee45547_MOBILIZE,2024-03-13,MOBILIZE,None,-5.50,MATERIAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Gujarāt,None,None,Gujarat,IND,23.0,71.75,1270770,Gujarat,ADM1,Hindustan Times,2024-03-13,Shankar Chaudhary | Mansukh Mandaviya | Lalit Vasoya | Geniben Thakor | Anant Patel ,Congress | PTN | Bharatiya Janata Party | Union | Rajya Sabha | Banas Diary | Lok Sabha | Centre | BJP ,Valsād | Porbandar | State of Gujarāt ,English,NGEC_coder-Vers001-b1-Run-001
20240313-6239-6a56cee45547_RETREAT,2024-03-13,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Gujarāt,None,None,Gujarat,IND,23.0,71.75,1270770,Gujarat,ADM1,Hindustan Times,2024-03-13,Shankar Chaudhary | Mansukh Mandaviya | Lalit Vasoya | Geniben Thakor | Anant Patel ,Congress | PTN | Bharatiya Janata Party | Union | Rajya Sabha | Banas Diary | Lok Sabha | Centre | BJP ,Valsād | Porbandar | State of Gujarāt ,English,NGEC_coder-Vers001-b1-Run-001
20240313-4086-6e50a7b4b43a_RETREAT,2024-03-13,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Indore,Indore,Indore,Madhya Pradesh,IND,22.71792,75.8333,1269743,Indore,PPL,Indo-Asian News Service,2024-03-13,Sahu | Yadav | Mohan Yadav | Narendra Modi | Anil Firoziya | Kamal Nath | Vivek ' Bunty ' Sahu | Shankar Lalwani | Nakul Nath ,Congress | BJP | Lok Sabha ,Ujjain | Madhya Pradesh | Chhindwāra | Indore ,English,NGEC_coder-Vers001-b1-Run-001
20240314-9412-65c1a79fc8b3_MOBILIZE,2024-03-14,MOBILIZE,None,-5.50,MATERIAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Haryāna,None,None,Haryana,IND,29.25,76.33333,1270260,Haryana,ADM1,Hindustan Times,2024-03-14,Bhupinder Singh Hooda | Manohar Lal Khattar | Nayab Singh Saini ,Congress | JJP | Opposition | the Jannayak Janta Party | House | Lok Sabha | BJP ,Kurukshetra | State of Haryāna ,English,NGEC_coder-Vers001-b1-Run-001
20240314-9412-65c1a79fc8b3_CONCEDE,2024-03-14,CONCEDE,NA,4.50,VERBAL COOPERATION,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Haryāna,None,None,Haryana,IND,29.25,76.33333,1270260,Haryana,ADM1,Hindustan Times,2024-03-14,Bhupinder Singh Hooda | Manohar Lal Khattar | Nayab Singh Saini ,Congress | JJP | Opposition | the Jannayak Janta Party | House | Lok Sabha | BJP ,Kurukshetra | State of Haryāna ,English,NGEC_coder-Vers001-b1-Run-001
20240314-9854-b2c210f5bfaf_MOBILIZE,2024-03-14,MOBILIZE,None,-5.50,MATERIAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Haryāna,None,None,Haryana,IND,29.25,76.33333,1270260,Haryana,ADM1,Hindustan Times,2024-03-14,Bhupinder Singh Hooda | Manohar Lal Khattar | Nayab Singh Saini ,Congress | JJP | Opposition | the Jannayak Janta Party | House | Lok Sabha | BJP ,Kurukshetra | State of Haryāna ,English,NGEC_coder-Vers001-b1-Run-001
20240314-9854-b2c210f5bfaf_CONCEDE,2024-03-14,CONCEDE,NA,4.50,VERBAL COOPERATION,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Haryāna,None,None,Haryana,IND,29.25,76.33333,1270260,Haryana,ADM1,Hindustan Times,2024-03-14,Bhupinder Singh Hooda | Manohar Lal Khattar | Nayab Singh Saini ,Congress | JJP | Opposition | the Jannayak Janta Party | House | Lok Sabha | BJP ,Kurukshetra | State of Haryāna ,English,NGEC_coder-Vers001-b1-Run-001
20240325-0724-96ffdd334f22_ACCUSE,2024-03-25,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Himachal Pradesh,None,Hindustan Times,2024-03-25,Dhani Ram Shandil | Harshwardhan Chauhan ,Congress | BJP | the Congress ,None,English,NGEC_coder-Vers001-b1-Run-001
20240325-6587-1e2289d85bda_ACCUSE,2024-03-25,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Himachal Pradesh,None,Hindustan Times,2024-03-25,Dhani Ram Shandil | Harshwardhan Chauhan ,Congress | BJP | the Congress ,None,English,NGEC_coder-Vers001-b1-Run-001
20240327-2679-4bdce45bee75_RETREAT,2024-03-27,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Rājasthān,None,None,Rajasthan,IND,26.58333,73.83333,1258899,Rajasthan,ADM1,Hindustan Times,2024-03-27,Sudarshan Rawat | Ramchandra Chaudhary | Hanuman Beniwal | Tarachand Meena | Om Birla | Karan Singh Uchiyara | Anila Chopra | Amra Ram | Prahlad Gunjal | Damodar Gurjar | Sangeeta Beniwal | Gunjal ,Congress | RLP | Rashtriya Loktantrik Party | Communist Party of India | CPI | Lok Sabha | BJP ,State of Rājasthān | Kota | Jaipur | Udaipur | Nāgaur | Pāli | Bhīlwāra | Ajmer | Jodhpur | Sīkar ,English,NGEC_coder-Vers001-b1-Run-001
20240329-1582-a6aea9ad3aec_ACCUSE,2024-03-29,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,The Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP - led government,Bharatiya Janata Party,None,None,None,None,None,None,None,None,,None,Indo-Asian News Service,2024-03-29,None,Congress | the High Court | Lok Sabha | BJP | the Income Tax Department ,None,English,NGEC_coder-Vers001-b1-Run-001
20240404-3095-5f995d4f1754_ACCUSE,2024-04-04,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,senior Congress leader,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Bārmer,None,Bārmer,Rajasthan,IND,25.75,71.5,1276902,Barmer,ADM2,Hindustan Times,2024-04-04,Pilot ,Congress | BJP ,State of Rājasthān | Bārmer ,English,NGEC_coder-Vers001-b1-Run-001
20240405-5797-782c6e4957b2_ACCUSE,2024-04-05,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Republic of India,None,None,None,IND,22.0,79.0,1269750,India,PCLI,Agence France Presse,2024-04-05,Narendra Modi ,Congress | BJP | Bharatiya Janata Party ,Republic of India ,English,NGEC_coder-Vers001-b1-Run-001
20240405-9303-9cccb2dfa671_RETREAT,2024-04-05,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Rewa,Rewa,Rewa,Madhya Pradesh,IND,24.53256,81.29234,1258182,Rewa,PPL,Indo-Asian News Service,2024-04-05,Neelam Mishra | Narendra Modi | Abhay Mishra | Janardan Mishra | Neelam ,Congress | Assembly | BJP | Lok Sabha ,Rewa | Semariya ,English,NGEC_coder-Vers001-b1-Run-001
20240406-8197-506fa7a70a10_ACCUSE,2024-04-06,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Rājasthān,None,None,Rajasthan,IND,26.58333,73.83333,1258899,Rajasthan,ADM1,Hindustan Times,2024-04-06,Narendra ) Modi | Manish Godha ,Congress | HT Digital Conte | Union | Lok Sabha | BJP | the Bharatiya Janata Party 's ,State of Rājasthān | Kota | Chūru | Jalore | Kingdom of Tonga | Nāgaur | Jaisalmer | Bānswāra | Jodhpur | Sīkar ,English,NGEC_coder-Vers001-b1-Run-001
20240408-2007-a54b8abc4381_ACCUSE,2024-04-08,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,state Congress unit,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Uttarakhand,None,Hindustan Times,2024-04-08,Dhami | Trivendra Singh Rawat | Dasauni ,Congress | The Bharatiya Janata Party | BJP | UCC ,None,English,NGEC_coder-Vers001-b1-Run-001
20240408-1883-44a05a8b6d8b_ACCUSE,2024-04-08,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,None,None,None,None,None,None,None,None,,None,Indo-Asian News Service,2024-04-08,Supriya Shrinate | Narendra Modi | Shrinate | Modi ,Bharatiya Janata Party | the Muslim League | Congress | Lok Sabha | BJP ,None,English,NGEC_coder-Vers001-b1-Run-001
20240408-8496-79049062bf13_ACCUSE,2024-04-08,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,state Congress unit,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Uttarakhand,None,Hindustan Times,2024-04-08,Dhami | Trivendra Singh Rawat | Dasauni ,Congress | The Bharatiya Janata Party | BJP | UCC ,None,English,NGEC_coder-Vers001-b1-Run-001
20240411-4073-2fd279741a37_COERCE,2024-04-11,COERCE,None,-7.00,MATERIAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Bengaluru,Bengaluru,Bangalore Urban,Karnataka,IND,12.97194,77.59369,1277333,Bengaluru Rural,PPLA,Indo-Asian News Service,2024-04-11,C.N. Manjunath | Shivakumar | Vijayendra | Naveen | D.K. Suresh | D.K. Shivakumar | B.Y. Vijayendra ,Congress | BJP | Lok Sabha ,Bangalore Rural | Bengaluru ,English,NGEC_coder-Vers001-b1-Run-001
20240411-9822-111bf1ddbc62_ACCUSE,2024-04-11,ACCUSE,None,-3.00,VERBAL CONFLICT,election | diplomatic ,Congee,None,None,LEG,LEG,diet,Congress government,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Madhya Pradesh,None,None,Madhya Pradesh,IND,23.5,78.5,1264542,Madhya Pradesh,ADM1,Hindustan Times,2024-04-11,Eric Garcetti | Ram Rajya | Kamal Nath | Nakul Nath | Singh ,Congress | Bharatiya Janata Party | BJP | Lok Sabha ,State of Jammu and Kashmīr | United States | Mauganj | Republic of India | Madhya Pradesh ,English,NGEC_coder-Vers001-b1-Run-001
20240418-9122-a58d1233d3bf_RETREAT,2024-04-18,RETREAT,None,6.50,MATERIAL COOPERATION,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Mysuru - Kodagu,None,Indo-Asian News Service,2024-04-18,Siddaramaiah | Lakshman | Mari Swamy | M. Lakshman | Yaduveer Wadiyar | Simha | Pratap Simha ,Congress | BJP | Lok Sabha | the Mysuru Vokkaliga Association ,State of Karnataka | Kodagu ,English,NGEC_coder-Vers001-b1-Run-001
20240418-9122-a58d1233d3bf_CONCEDE,2024-04-18,CONCEDE,NA,4.50,VERBAL COOPERATION,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Mysuru - Kodagu Lok Sabha constituency,None,Indo-Asian News Service,2024-04-18,Siddaramaiah | Lakshman | Mari Swamy | M. Lakshman | Yaduveer Wadiyar | Simha | Pratap Simha ,Congress | BJP | Lok Sabha | the Mysuru Vokkaliga Association ,State of Karnataka | Kodagu ,English,NGEC_coder-Vers001-b1-Run-001
20240423-5835-762820e23ed1_THREATEN,2024-04-23,THREATEN,None,-3.50,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,The Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Alīgarh,Alīgarh,Alīgarh,Uttar Pradesh,IND,27.88145,78.07464,1279017,Aligarh,PPL,Hindustan Times,2024-04-23,Rahul Gandhi 's | Narendra Modi | Shehzada | Praveen Chakravarty ,PTI | All India Professionals ' | Congress | the Bharatiya Janata Party | the Election Commission | BJP ,Alīgarh ,English,NGEC_coder-Vers001-b1-Run-001
20240423-5835-762820e23ed1_ACCUSE,2024-04-23,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Uttar Pradesh 's Aligarh,None,Hindustan Times,2024-04-23,Rahul Gandhi 's | Narendra Modi | Shehzada | Praveen Chakravarty ,PTI | All India Professionals ' | Congress | the Bharatiya Janata Party | the Election Commission | BJP ,Alīgarh ,English,NGEC_coder-Vers001-b1-Run-001
20240423-5139-1adce3609cfb_ACCUSE,2024-04-23,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Arunāchal Pradesh,None,None,Arunachal Pradesh,IND,27.06,93.37,1278341,Arunachal Pradesh,ADM1,Hindustan Times,2024-04-23,Rijiju | Sarma | Himanta Biswa Sarma | Bhupen Kumar Borah | Amit Shah ,Assam Congress | Opposition | Congress | the Bharatiya Janata Party | BJP ,State of Arunāchal Pradesh | Assam ,English,NGEC_coder-Vers001-b1-Run-001
20240425-1896-0fbbe7a69f6b_ACCUSE,2024-04-25,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,Amethi; Rae Bareli,None,Hindustan Times,2024-04-25,Gandhi | Robert Vadra | Sonia Gandhi | Rahul Gandhi | Smriti Irani | Vadra | Priyanka Gandhi Vadra ,Congress | BJP ,Amethi | Rāe Bareli | Amethī ,English,NGEC_coder-Vers001-b1-Run-001
20240425-0209-dc3519fc04a4_ACCUSE,2024-04-25,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Rāe Bareli,None,Rāe Bareli,Uttar Pradesh,IND,26.25,81.25,1259065,Rae Bareli; Amethi,ADM2,Hindustan Times,2024-04-25,Gandhi | Robert Vadra | Sonia Gandhi | Rahul Gandhi | Smriti Irani | Vadra | Priyanka Gandhi Vadra ,Congress | BJP ,Amethi | Rāe Bareli | Amethī ,English,NGEC_coder-Vers001-b1-Run-001
20240425-1678-326862383ba8_ACCUSE,2024-04-25,ACCUSE,None,-3.00,VERBAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,Rāe Bareli,None,Rāe Bareli,Uttar Pradesh,IND,26.25,81.25,1259065,Rae Bareli; Amethi,ADM2,Hindustan Times,2024-04-25,Gandhi | Robert Vadra | Rahul Gandhi | Smriti Irani | Vadra ,Congress | BJP | Hindustan Times | HT Digital Content Services ,Amethi | Rāe Bareli | Amethī ,English,NGEC_coder-Vers001-b1-Run-001
20240429-9121-9c849f168b51_ACCUSE,2024-04-29,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP - JD(S ) alliance,Bharatiya Janata Party,State of Karnataka,None,None,Karnataka,IND,14.66667,75.83333,1267701,Karnataka,ADM1,Indo-Asian News Service,2024-04-29,Hassan | H.D. Revanna | R. Ashoka | Mrinal Hebbalkar | Prajwal | Hebbalkar | Prajwal Revanna | Jagadish Shettar | Deve Gowda 's | Laxmi Hebbalkar ,Congress | BJP | JD - S | NDA ,State of Karnataka ,English,NGEC_coder-Vers001-b1-Run-001
20240430-4823-0f2911ebe367_COERCE_misinformation,2024-04-30,COERCE,misinformation,-6.50,MATERIAL CONFLICT,None,Congee,None,None,LEG,LEG,diet,Congress leaders,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,None,None,None,None,None,None,None,None,,None,Indo-Asian News Service,2024-04-30,Amit Shah ,Congress | BJP | Lok Sabha ,None,English,NGEC_coder-Vers001-b1-Run-001
20240516-9634-0186d00ef8f0_RETREAT,2024-05-16,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,State of Punjab,None,None,Punjab,IND,30.91667,75.41667,1259223,Punjab,ADM1,Hindustan Times,2024-05-16,Dimpa | Manish Tewari | Amar Singh | Gurjeet Singh Aujla | Jasbir Singh Dimpa | Mohammad Sadique | Sadique ,House | BJP | Congress | Lok Sabha | the Bharatiya Janata Party | Union ,Amritsar | Union Territory of Chandigarh | Faridkot | State of Punjab ,English,NGEC_coder-Vers001-b1-Run-001
20240516-2801-43f6bf3b8a07_RETREAT,2024-05-16,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Chandīgarh,Chandīgarh,Chandigarh,Chandigarh,IND,30.73629,76.7884,1274746,Chandigarh,PPLA,Hindustan Times,2024-05-16,Dimpa | Manish Tewari | Amar Singh | Gurjeet Singh Aujla | Jasbir Singh Dimpa | Mohammad Sadique | Sadique ,House | BJP | Congress | Lok Sabha | the Bharatiya Janata Party | Union ,State of Punjab | Amritsar | Union Territory of Chandigarh | Faridkot | Chandīgarh ,English,NGEC_coder-Vers001-b1-Run-001
20240517-4450-277dea38a307_ACCUSE,2024-05-17,ACCUSE,None,-3.00,VERBAL CONFLICT,human_security ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,Bharatiya Janata Party,Bharatiya Janata Party,Republic of India,None,None,None,IND,22.0,79.0,1269750,India,PCLI,Hindustan Times,2024-05-17,Mallikarjun Kharge | Narendra Modi | Ramesh | Jairam Ramesh ,BJP | Congress | the Manmohan Singh Government | the Indian National Developmental Inclusive Alliance | X | the Bharatiya Janata Party ,State of Gujarāt | State of Karnataka | Republic of India | State of Punjab ,English,NGEC_coder-Vers001-b1-Run-001
20240605-7544-22540d338429_MOBILIZE,2024-06-05,MOBILIZE,None,-5.50,MATERIAL CONFLICT,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Rājasthān,None,None,Rajasthan,IND,26.58333,73.83333,1258899,eastern Rajasthan,ADM1,Hindustan Times,2024-06-05,Sukhvir Singh Jaunpuria | Bhajan Lal Sharma | Murari Lal Meena | Sanjana Jatav | Sanjana | Indu Devi Jatav | Harish Meena | Kanhaiya Lal Meena | Ramswaroop Koli | Bhajan Lal Jatav | Nauksham Chaudhary ,BJP | Congress | Lok Sabha ,Kāman | Dausa | State of Rājasthān | Karauli | Kingdom of Tonga | Bharatpur | Alwar ,English,NGEC_coder-Vers001-b1-Run-001
20240605-1796-009391b74a85_RETREAT,2024-06-05,RETREAT,None,6.50,MATERIAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Haryāna,None,None,Haryana,IND,29.25,76.33333,1270260,Haryana,ADM1,Hindustan Times,2024-06-05,Kumari Selja | Manohar Lal Khattar | Sirsa | Deepender Singh Hooda ,HT Digital Content Services | BJP | Congress | Hindustan Times ,State of Haryāna | Rohtak | Karnāl ,English,NGEC_coder-Vers001-b1-Run-001
20240605-1796-009391b74a85_CONCEDE,2024-06-05,CONCEDE,NA,4.50,VERBAL COOPERATION,election ,Congee,None,None,LEG,LEG,diet,Congress,Congee,Bharatiya Janata Party,India,750,PTY,PTY,political party,BJP,Bharatiya Janata Party,State of Haryāna,None,None,Haryana,IND,29.25,76.33333,1270260,Haryana,ADM1,Hindustan Times,2024-06-05,Kumari Selja | Manohar Lal Khattar | Sirsa | Deepender Singh Hooda ,HT Digital Content Services | BJP | Congress | Hindustan Times ,State of Haryāna | Rohtak | Karnāl ,English,NGEC_coder-Vers001-b1-Run-001
20240205-7674-80b1fe7679b4_ACCUSE,2024-02-05,ACCUSE,None,-3.00,VERBAL CONFLICT,health ,Delhi High Court,India,750,JUD,JUD,high court,Delhi high court,Delhi High Court,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,Delhi,Delhi,None,Delhi,IND,28.65195,77.23149,1273294,Delhi,PPLA,Hindustan Times,2024-02-05,VK Saxena | Kejriwal | Manmohan | Arvind Kejriwal ,LG ,Delhi | National Capital Territory of Delhi ,English,NGEC_coder-Vers001-b1-Run-001
20240205-0159-459759ffcfcf_ACCUSE,2024-02-05,ACCUSE,None,-3.00,VERBAL CONFLICT,None,Delhi High Court,India,750,JUD,JUD,high court,Delhi high court,Delhi High Court,Arvind Kejriwal,India,750,GOV,GOV,chief minister,Arvind Kejriwal,Arvind Kejriwal,None,None,None,None,None,None,None,None,Delhi,None,Hindustan Times,2024-02-05,Swarana Kanta Sharma | Dhruv Rathee | Arvind Kejriwal ,None,Delhi ,English,NGEC_coder-Vers001-b1-Run-001
