Event ID,Event Date,Event Type,Event Intensity,Quad Code,Contexts,Actor Name,Actor Country,Actor Title,Actor Name Raw,Recipient Name,Recipient Country,Recipient Title,Recipient Name Raw,Country,Raw Placename,Publication Date,Language,Version
20230828-6757-41Fef86B078D_Accuse,2023-08-28,Accuse,-3.0,Verbal Conflict,Military | Intelligence | Election | Diplomatic,Federal Security Service,Russia,Public Security Bureau,Russian Federal Security Service,Robert Shonov,,,Robert Shonov,RUS,Moscow,2023-08-28,English,Ngec_Coder-Vers001-B1-Run-001
20230828-4707-52F50Ab396Eb_Assault,2023-08-28,Assault,-9.0,Material Conflict,Military,Air Defense Forces,,Air Force,Air Defense Forces,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,RUS,Lyubertsy District,2023-08-28,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-9568-7D37C1C1D1Eb_Mobilize,2023-08-29,Mobilize,-5.5,Material Conflict,,Russian Air Defences,Russia,Air Force,Russian Air Defences,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,RUS,Belgorod; Tula,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-7866-12C6025D79Ee_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Russian Air Defense Systems,Russia,Air Force,Russian Air Defense Systems,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,RUS,Belgorod; Tula,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-8414-41Fef86B078D_Accuse,2023-08-29,Accuse,-3.0,Verbal Conflict,Military | Intelligence | Election | Diplomatic,Federal Security Service,Russia,Public Security Bureau,Russian Federal Security Service,Robert Shonov,,,Robert Shonov,RUS,Moscow,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-9033-C8B137Ae25Fa_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military | Intelligence | Terrorism,Federal Security Service,Russia,Public Security Bureau,Federal Security Service,Kaluga Oblast,Russia,Administrative Unit,A Resident Of The Kaluga Region,RUS,Kaluga Region,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-5869-461Eba950694_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military | Diplomatic,Kyiv Regime,,Regime,Kyiv Regime,Moscow,Russia,Capital City,Moscow,RUS,"Lava , Belgorod Region",2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230828-9710-85Af23Bc76Fa_Aid,2023-08-28,Aid,10.0,Material Cooperation,Diplomatic,Recep Tayyip Erdoğan,Turkey,President,Turkish President Recep Tayyip Erdogan,Vladimir Putin,Russia,President,Russian President Vladimir Putin,RUS,Sochi,2023-08-28,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-0812-Dfe8702A4B21_Accuse,2023-08-29,Accuse,-3.0,Verbal Conflict,Intelligence | Diplomatic,Us,United States,,Us,Whelan,Ireland,"No Code Identified, But Country Found",Whelan,RUS,Russia,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-3207-F2173Eeed843_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Russian Military,Russia,Military,Russian Military,Armed Forces Of Ukraine,Ukraine,Armed Force,Armed Forces Of Ukraine,RUS,Bryansk Region,2023-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-3842-C018D7Ca688D_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Ukrainian Armed Forces,Ukraine,Armed Force,Ukrainian Armed Forces,Village Of Klimovo,,Village,Village Of Klimovo,RUS,Klimovo,2023-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-5529-7D9C5173Ef52_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Air Defense Systems,,Air Force,Air Defense Systems,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,RUS,Bryansk Region,2023-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-6269-1B9Dde25674E_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Armed Forces Of Ukraine,Ukraine,Armed Force,Armed Forces Of Ukraine,Village Of Klimovo,,Village,Village Of Klimovo,RUS,Bryansk Region,2023-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-1697-F589Dac0D5Dd_Retreat,2023-08-29,Retreat,6.5,Material Cooperation,,Ministry Of Defence,Russia,Government,Russian Ministry Of Defense,Ukrainian,Ukraine,,Ukrainian,RUS,Moscow,2023-08-29,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230829-7422-96A99621Bdd0_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Russian Air Defense Forces,Russia,Air Force,Russian Air Defense Forces,Ukrainian Unmanned Aerial Vehicle,Ukraine,Unmanned Aerial Vehicle,Ukrainian Unmanned Aerial Vehicle,RUS,Bryansk Region,2023-08-29,Russian,Ngec_Coder-Vers001-B1-Run-001
20230829-7989-2C7Ff3Dc7D42_Accuse,2023-08-29,Accuse,-3.0,Verbal Conflict,Military,Russia 'S Military,Russia,Military,Russia 'S Military,Russia,Russia,,Russia,RUS,Pskov,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-7989-2C7Ff3Dc7D42_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Russia 'S Military,Russia,Military,Russia 'S Military,Wednesday,,Wednesday,Wednesday,RUS,Pskov,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-7094-050567Cf006D_Accuse,2023-08-29,Accuse,-3.0,Verbal Conflict,Military,Russia 'S Military,Russia,Military,Russia 'S Military,Russia,Russia,,Russia,RUS,Pskov,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230829-7094-050567Cf006D_Assault,2023-08-29,Assault,-9.0,Material Conflict,Military,Russia 'S Military,Russia,Military,Russia 'S Military,Wednesday,,Wednesday,Wednesday,RUS,Pskov,2023-08-29,English,Ngec_Coder-Vers001-B1-Run-001
20230830-6690-5C256Df9F00D_Assault,2023-08-30,Assault,-9.0,Material Conflict,,Kyiv,Ukraine,Capital City,Kiev Government,Russia,Russia,,Russia,RUS,Moscow Region,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-5116-02Ef4D6728Fa_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Ukraine,Ukraine,,Ukraine,Ilyushin Il-76,Russia,Military Transport Plane,Ilyushin Il-76 Heavy Transport Planes,RUS,Pskov,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-7779-524968B85478_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Armed Forces Of Ukraine,Ukraine,Armed Force,Armed Forces Of Ukraine,Russian Regions,Russia,Region,Russian Regions,RUS,Pskov,2023-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20230830-8876-0D10A1B0Ab46_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Kyiv Regime,,Regime,Kyiv Regime,Russian Federation,Russia,Federation Council,Russian Federation,RUS,Bryansk Region,2023-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20230830-3057-C980D699F032_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Ukrainian Forces,Ukraine,Special Force,Ukrainian Forces,Russian Regions,Russia,Region,Russian Regions,RUS,Pskov,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-9356-8570102Eb1Fa_Concede,2023-08-30,Concede,4.5,Verbal Cooperation,Diplomatic,Hakan Fidan,Turkey,Intelligence Chief,Hakan Fidan,Sergey Lavrov,Russia,Foreign Minister,Sergei Lavrov,RUS,Moscow,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-1486-E3309D8B8588_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military | Intelligence,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,Wednesday,,Wednesday,Wednesday,RUS,Pskov,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-4862-7Fd675224074_Assault,2023-08-30,Assault,-9.0,Material Conflict,,Kyiv Regime,,Regime,Kyiv Regime,Russian Regions,Russia,Region,Russian Regions,RUS,Pskov Region,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-4084-30E3Eebb9A50_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Drones,,Drone Aircraft,Drones,Russian Regions,Russia,Region,Russian Regions,RUS,Bryansk,2023-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20230830-7253-1745B30B87F0_Coerce,2023-08-30,Coerce,-7.0,Material Conflict,Military,Russia,Russia,,Russia,Russian Man,Russia,Man,Russian Man,RUS,Moscow,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-4851-Ac2C8D795891_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Enemy,,Enemy Combatant,Enemy,Belgorod,Russia,"No Code Identified, But Country Found",Villages Of The Belgorod Region,RUS,Belgorod Region,2023-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20230830-2957-2C5D32E6Debc_Aid,2023-08-30,Aid,10.0,Material Cooperation,Diplomatic,Qatar,Qatar,,Qatar,Turkey,Turkey,,Turkey,RUS,Moscow,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-0945-D39C4F432654_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev,Russian Territory,Russia,Region,Russian Territory,RUS,Bryansk Region,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-7059-2Fa6F1D492Bb_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Ukraine,Ukraine,,Ukraine,Russia,Russia,,Russia,RUS,Pskov,2023-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20230830-7590-Bf9A13C8Be17_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Armed Forces Of Ukraine,Ukraine,Armed Force,Armed Forces Of Ukraine,Russian Regions,Russia,Region,Russian Regions,RUS,Pskov,2023-08-30,Russian,Ngec_Coder-Vers001-B1-Run-001
20230830-9372-D39C4F432654_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev,Russian Territory,Russia,Region,Russian Territory,RUS,Bryansk Region,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-3111-E500888C9F87_Assault,2023-08-30,Assault,-9.0,Material Conflict,Military,Russian Officials,Russia,Administrative Official,Russian Officials,Ukraine,Ukraine,,Ukraine,RUS,Bryansk Region,2023-08-30,Chinese,Ngec_Coder-Vers001-B1-Run-001
20230831-7295-Fa78Bafb2A3F_Aid,2023-08-31,Aid,10.0,Material Cooperation,Diplomatic,Sergey Lavrov,Russia,Foreign Minister,Sergey Lavrov,Hakan Fidan,Turkey,Intelligence Chief,Turkish Foreign Minister Hakan Fidan,RUS,Moscow,2023-08-31,French,Ngec_Coder-Vers001-B1-Run-001
20230831-5898-776682Ca6D36_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Ukraine,Ukraine,,Ukraine,Russia,Russia,,Russia,RUS,Pskov,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-9293-0837Bc5D3383_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Regime,Ukrainian March,Ukraine,,Ukrainian March,RUS,Moscow,2023-08-31,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230831-9389-143D0A946116_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Regime,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,RUS,Bryansk Province,2023-08-31,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230831-7488-6A99A24A7Ef1_Aid,2023-08-31,Aid,10.0,Material Cooperation,,Vladimir Putin,Russia,President,Russian President Vladimir Putin,Sadyr Japarov,Kyrgyzstan,President,Sadyr Japarov,RUS,Russia; Kyrgyzstan,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-9168-2D2D5Dfa2Fc4_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Russian Military,Russia,Military,Russian Military,Moscow,Russia,Capital City,Moscow,RUS,Voskresensky Districtmoscow,2023-08-31,Russian,Ngec_Coder-Vers001-B1-Run-001
20230831-0342-524968B85478_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Armed Forces Of Ukraine,Ukraine,Armed Force,Armed Forces Of Ukraine,Russian Regions,Russia,Region,Russian Regions,RUS,Pskov,2023-08-31,Russian,Ngec_Coder-Vers001-B1-Run-001
20230831-8883-92Abca0Aabfe_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Ukrainian Armed Forces,Ukraine,Armed Force,Ukrainian Armed Forces,24 Hours,,,24 Hours,RUS,Belgorod Region,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-1703-F97Ce161095F_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Russian Air Defenses,Russia,Air Force,Russian Air Defenses,Drone,,Drone Aircraft,Drone,RUS,Bryansk Region,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-0708-Ce4Cdbb694Bf_Retreat,2023-08-31,Retreat,6.5,Material Cooperation,,Moscow,Russia,Capital City,Moscow,Turkey,Turkey,,Turkey,RUS,Russia,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-1647-07B0334287B5_Aid,2023-08-31,Aid,10.0,Material Cooperation,,Recep Tayyip Erdoğan,Turkey,President,Turkish President Tayyip Erdogan,Vladimir Putin,Russia,President,Vladimir Putin,RUS,Sochi,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-1298-9867A9C3A957_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,Wednesday,,Wednesday,Wednesday,RUS,Pskov,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-4979-E5Aaf386897A_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military | Intelligence,Russian Volunteer Corps,Russia,,Russian Volunteer Corps,Military Airfield,,Military Aircraft,Military Airfield,RUS,Kursk Region,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-2392-9963E81A783A_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Volodymyr Zelenskyy,Ukraine,President,Ukrainian President Volodymyr Zelenskyy,Russian Regions,Russia,Region,Russian Regions,RUS,Pskov Region,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-2902-C71407420Dc0_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Russia,Russia,,Russia,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,RUS,Bryansk,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230830-5780-4Bd5052188A4_Retreat,2023-08-30,Retreat,6.5,Material Cooperation,Military,Russian Army,Russia,Army,Russian Army,Ukrainian,Ukraine,,Ukrainian,RUS,Moscow; Ryazan,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230830-5780-4Bd5052188A4_Mobilize_Troops,2023-08-30,Mobilize,-6.5,Material Conflict,Military,Russian Army,Russia,Army,Russian Army,Ukrainian,Ukraine,,Ukrainian,RUS,Moscow; Ryazan,2023-08-30,English,Ngec_Coder-Vers001-B1-Run-001
20230831-3677-C71407420Dc0_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Russia,Russia,,Russia,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,RUS,Bryansk,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-3945-308F90F99Fed_Aid,2023-08-31,Aid,10.0,Material Cooperation,,Hakan Fidan,Turkey,Intelligence Chief,Turkish Foreign Minister Hakan Fidan,Sergey Lavrov,Russia,Foreign Minister,Sergey Lavrov,RUS,Moscow,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-7270-068De89A5F77_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Russian Defence Ministry,Russia,Defense Ministry,Russian Defence Ministry,Ukrainian Unmanned Aerial Vehicles,Ukraine,Unmanned Aerial Vehicle,Ukrainian Unmanned Aerial Vehicles,RUS,Bryansk Region,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-0160-C989B3A80D03_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Regime,Russian Territory,Russia,Region,Russian Territory,RUS,Bryansk Region,2023-08-31,English,Ngec_Coder-Vers001-B1-Run-001
20230831-8304-36C30C8C199C_Request,2023-08-31,Request,0.0,Verbal Conflict,,Hakan Fidan,Turkey,Intelligence Chief,Hakan Fidan,Sergey Lavrov,Russia,Foreign Minister,Sergey Lavrov,RUS,Moscow,2023-08-31,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230831-4144-7D311784Bf90_Assault,2023-08-31,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Regime,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,RUS,Bryansk Region,2023-08-31,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230831-6069-6Fb34454F5C9_Concede,2023-08-31,Concede,4.5,Verbal Cooperation,Diplomatic,Daniel Ortega,Nicaragua,President,Daniel Ortega,Mongolia,Mongolia,,Mongolia,RUS,Moscow,2023-08-31,Spanish,Ngec_Coder-Vers001-B1-Run-001
20230831-6069-6Fb34454F5C9_Aid,2023-08-31,Aid,10.0,Material Cooperation,Diplomatic,Daniel Ortega,Nicaragua,President,Daniel Ortega,Mongolia,Mongolia,,Mongolia,RUS,Moscow,2023-08-31,Spanish,Ngec_Coder-Vers001-B1-Run-001
20230901-8583-9D73Aacc9C06_Assault,2023-09-01,Assault,-9.0,Material Conflict,,Russian Air Defences,Russia,Air Force,Russian Air Defences,Drone,,Drone Aircraft,Drone,RUS,Moscow,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-8969-519834A9C6Cd_Assault,2023-09-01,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev,Russian Facilities,Russia,,Russian Facilities,RUS,Moscow Region,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-9309-519834A9C6Cd_Assault,2023-09-01,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev,Russian Facilities,Russia,,Russian Facilities,RUS,Moscow Region,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-6188-Db1687657Cb6_Aid,2023-09-01,Aid,10.0,Material Cooperation,,Vladimir Putin,Russia,President,Russian President Vladimir Putin,Recep Tayyip Erdoğan,Turkey,President,Recep Tayyip Erdogan,RUS,Sochi,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-4400-C6B0371Bb52B_Retreat,2023-09-01,Retreat,6.5,Material Cooperation,Military | Diplomatic,Vladimir Putin,Russia,President,Russian President Vladimir Putin,Recep Tayyip Erdoğan,Turkey,President,Turkish President Tayyip Erdogan,RUS,Sochi,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-2793-06Fa0F1A8735_Aid,2023-09-01,Aid,10.0,Material Cooperation,Military | Diplomatic,António Guterres,United Nations,Secretary Of State,U.N. Secretary - General António Guterres,Russia,Russia,,Russia,RUS,Sochi,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-2793-06Fa0F1A8735_Retreat,2023-09-01,Retreat,6.5,Material Cooperation,Military | Diplomatic,Vladimir Putin,Russia,President,Russian President Vladimir Putin,Recep Tayyip Erdoğan,Turkey,President,Turkish President Tayyip Erdogan,RUS,Sochi,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-4107-754B34697945_Aid,2023-09-01,Aid,10.0,Material Cooperation,Intelligence,Sergei Shoigu,Russia,Defense Minister,Russian Defense Minister Sergei Shoigu,Hakan Fidan,Turkey,Intelligence Chief,Turkish Foreign Minister Hakan Fidan,RUS,Moscow,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-0682-E0651Cbb9355_Aid,2023-09-01,Aid,10.0,Material Cooperation,Intelligence,Sergei Shoigu,Russia,Defense Minister,Russian Defense Minister Sergei Shoigu,Hakan Fidan,Turkey,Intelligence Chief,Turkish Foreign Minister Hakan Fidan,RUS,Moscow,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230901-6464-0Ebcf47F5D19_Request,2023-09-01,Request,0.0,Verbal Conflict,,Vladimir Putin,Russia,President,Vladimir Putin,Recep Tayyip Erdoğan,Turkey,President,Recep Tayyip Erdogan,RUS,Sochi,2023-09-01,English,Ngec_Coder-Vers001-B1-Run-001
20230902-3145-236Bc1Cf1506_Coerce,2023-09-02,Coerce,-7.0,Material Conflict,Military | Election | Migration,Russian Authorities,Russia,Writer,Russian Authorities,Migrants,,Migrant,Migrants,RUS,Nizhny Novgorod Region,2023-09-02,Russian,Ngec_Coder-Vers001-B1-Run-001
20230902-9735-C9A0Bf2F47Ad_Assault,2023-09-02,Assault,-9.0,Material Conflict,,Kyiv,Ukraine,Capital City,Kiev Regime,Crimean Bridge,Ukraine,"No Code Identified, But Country Found",Crimean Bridge,RUS,Moscow,2023-09-02,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230902-5016-F974161Cf2Fe_Assault,2023-09-02,Assault,-9.0,Material Conflict,Military,Ukraine,Ukraine,,Ukraine,Russian Territory,Russia,Region,Russian Territory,RUS,Belgorod Region,2023-09-02,English,Ngec_Coder-Vers001-B1-Run-001
20230820-9093-F053A1A5Db8D_Accuse,2023-08-20,Accuse,-3.0,Verbal Conflict,,Russian Investigative Committee,Russia,Investigative Commission,Russian Investigative Committee,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,RUS,Kursk,2023-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20230820-9382-44E02B894974_Assault,2023-08-20,Assault,-9.0,Material Conflict,Intelligence | Human_Rights | Terrorism,Natalia Vovk,,,Natalia Vovk,Darya Dugina,Russia,Opposition Journalist,Darya Dugina,RUS,Moscow Region ’S Odintsovsky District,2023-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20230820-9197-13094109D40E_Assault,2023-08-20,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Regime,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,RUS,Belgorod Region,2023-08-20,English,Ngec_Coder-Vers001-B1-Run-001
20230820-1834-5E30012D54Fc_Assault,2023-08-20,Assault,-9.0,Material Conflict,Military,Russian Army,Russia,Army,Russian Army,Ukrainian Forces,Ukraine,Special Force,Ukrainian Forces,RUS,Moscow,2023-08-20,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230819-4821-Aaff72425898_Accuse,2023-08-19,Accuse,-3.0,Verbal Conflict,,Police Officers,,Police Officer,Police Officers,Ministry Of Internal Affairs Of Russia,Russia,Interior Ministries,Ministry Of Internal Affairs Of Russia,RUS,Ingushetia,2023-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20230819-8382-487Ed2220F54_Aid,2023-08-19,Aid,10.0,Material Cooperation,Military,Ministry Of Defense Of The Russian Federation,Russia,Defense Ministry,Ministry Of Defense Of The Russian Federation,Armed Forces Of Ukraine,Ukraine,Armed Force,Armed Forces Of Ukraine,RUS,Moscow,2023-08-19,Russian,Ngec_Coder-Vers001-B1-Run-001
20230820-3267-F4059E995Cc5_Accuse,2023-08-20,Accuse,-3.0,Verbal Conflict,Diplomatic,Volodymyr Zelenskyy,Ukraine,President,Volodymyr Zelensky,Volodymyr Zelenskyy,Ukraine,President,Ukrainian President Volodymyr Zelensky,RUS,Belgorod,2023-08-20,Russian,Ngec_Coder-Vers001-B1-Run-001
20230821-9177-99Fa69Fc0015_Coerce,2023-08-21,Coerce,-7.0,Material Conflict,Military,Ukrainian Drones,Ukraine,Drone Aircraft,Ukrainian Drones,Moscow,Russia,Capital City,Moscow ’S Airports,RUS,Moscow,2023-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20230821-4185-2C2C8562Ba9E_Assault,2023-08-21,Assault,-9.0,Material Conflict,Military,Ukrainian Military,Ukraine,Military,Ukrainian Military,Russian Territory,Russia,Region,Russian Territory,RUS,Belgorod Region,2023-08-21,Russian,Ngec_Coder-Vers001-B1-Run-001
20230821-2904-Cd3Fe237E7Ee_Assault,2023-08-21,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev,Russian Facilities,Russia,,Russian Facilities,RUS,Belgorod Region,2023-08-21,English,Ngec_Coder-Vers001-B1-Run-001
20230821-0146-1E5D45A2C5D1_Assault,2023-08-21,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Regime Forces,Ministry Of Defence,Russia,Government,Russian Ministry Of Defense,RUS,Moscow,2023-08-21,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230821-1118-10B4007D2D78_Assault,2023-08-21,Assault,-9.0,Material Conflict,Military,Kyiv Regime,,Regime,Kyiv Regime,Ukrainian Military,Ukraine,Military,Ukrainian Military,RUS,Belgorod Region,2023-08-21,Russian,Ngec_Coder-Vers001-B1-Run-001
20230822-3543-Fc8Ba563D28A_Assault,2023-08-22,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Government,Tuesday,,Tuesday,Tuesday,RUS,Russia,2023-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20230822-3790-Fc8Ba563D28A_Assault,2023-08-22,Assault,-9.0,Material Conflict,Military,Kyiv,Ukraine,Capital City,Kiev Government,Tuesday,,Tuesday,Tuesday,RUS,Russia,2023-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20230822-7074-646A3B827292_Assault,2023-08-22,Assault,-9.0,Material Conflict,Intelligence,The Saboteur,Germany,"No Code Identified, But Country Found",Ukrainian  Saboteurs,Today,,Monday,Today,RUS,Bryansk,2023-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20230822-6373-D999939Dce12_Assault,2023-08-22,Assault,-9.0,Material Conflict,Military,Forces,,Special Force,Forces,Ukrainian Soldiers,Ukraine,Soldier,Ukrainian Soldiers,RUS,Moscow,2023-08-22,Arabic,Ngec_Coder-Vers001-B1-Run-001
20230822-9178-9Fae8B49279D_Assault,2023-08-22,Assault,-9.0,Material Conflict,Military | Intelligence,Ukrainian Drone,Ukraine,Drone Aircraft,Ukrainian Drone,Russia,Russia,,Russia,RUS,Novgorod Region,2023-08-22,English,Ngec_Coder-Vers001-B1-Run-001
20230823-8756-B8Dcf3705746_Assault,2023-08-23,Assault,-9.0,Material Conflict,,Kyiv,Ukraine,Capital City,Kiev,Moscow,Russia,Capital City,Facilities In Moscow,RUS,Moscow,2023-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20230823-8877-B8Dcf3705746_Assault,2023-08-23,Assault,-9.0,Material Conflict,,Kyiv,Ukraine,Capital City,Kiev,Moscow,Russia,Capital City,Facilities In Moscow,RUS,Moscow,2023-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20230823-6261-30Fa1131F38D_Coerce,2023-08-23,Coerce,-7.0,Material Conflict,,Russia 'S Defence Ministry,Russia,Defense Ministry,Russia 'S Defence Ministry,Ukrainian,Ukraine,,Ukrainian,RUS,Moscow,2023-08-23,English,Ngec_Coder-Vers001-B1-Run-001
20230823-6261-30Fa1131F38D_Assault,2023-08-23,Assault,-9.0,Material Conflict,,Ukrainian,Ukraine,,Ukrainian,Wednesday,,Wednesday,Wednesday,RUS,Moscow,2023-08-23,English,Ngec_Coder-Vers001-B1-Run-001
